variable,value,row_path,col_path_1,col_path_2,col_path_3,col_path_4,col_path_5,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Login History,LoginHistoryList,Date,,,string,"{'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}","{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Login History,LoginHistoryList,DeviceModel,,,string,"{'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}","{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Login History,LoginHistoryList,DeviceSystem,,,string,"{'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}","{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Login History,LoginHistoryList,IP,,,string,"{'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}","{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Login History,LoginHistoryList,NetworkType,,,string,"{'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}","{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Most Recent Location Data,LocationData,Date,,,string,"{'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}","{'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Most Recent Location Data,LocationData,GpsData,,,string,"{'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}","{'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Most Recent Location Data,LocationData,LastRegion,,,string,"{'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}","{'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}",string,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Purchases,BuyGifts,BuyGifts,,,object,"{'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}",{'BuyGifts': 'object'},object,
Your Activity,"{'Activity Summary': {'ActivitySummaryMap': {'note': 'string', 'videosCommentedOnSinceAccountRegistration': 'number', 'videosSharedSinceAccountRegistration': 'number', 'videosWatchedToTheEndSinceAccountRegistration': 'number'}}, 'Favorite Effects': {'FavoriteEffectsList': [{'Date': 'string', 'EffectLink': 'string'}]}, 'Favorite Hashtags': {'FavoriteHashtagList': 'object'}, 'Favorite Sounds': {'FavoriteSoundList': [{'Date': 'string', 'Link': 'string'}]}, 'Favorite Videos': {'App': 'number', 'FavoriteVideoList': [{'Date': 'string', 'Link': 'string'}]}, 'Follower': {'App': 'number', 'IsFastLane': 'boolean', 'FansList': [{'Date': 'string', 'UserName': 'string'}]}, 'Following': {'App': 'number', 'IsFastLane': 'boolean', 'Following': [{'Date': 'string', 'UserName': 'string'}]}, 'Hashtag': {'HashtagList': [{'HashtagName': 'string', 'HashtagLink': 'string'}]}, 'Like List': {'App': 'number', 'ItemFavoriteList': [{'date': 'string', 'link': 'string'}]}, 'Login History': {'LoginHistoryList': [{'Date': 'string', 'IP': 'string', 'DeviceModel': 'string', 'DeviceSystem': 'string', 'NetworkType': 'string', 'Carrier': 'string'}]}, 'Most Recent Location Data': {'LocationData': {'Date': 'string', 'GpsData': 'string', 'LastRegion': 'string'}}, 'Purchases': {'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}, 'Searches': {'SearchList': [{'Date': 'string', 'SearchTerm': 'string'}]}, 'Share History': {'ShareHistoryList': 'object'}, 'Status': {'Status List': [{'Resolution': 'string', 'App Version': 'string', 'IDFA': 'string', 'GAID': 'string', 'Android ID': 'string', 'IDFV': 'string', 'Web ID': 'string'}]}, 'Watch History': {'VideoList': [{'Date': 'string', 'Link': 'string'}]}}",Your Activity,Purchases,SendGifts,SendGifts,,,object,"{'SendGifts': {'SendGifts': 'object'}, 'BuyGifts': {'BuyGifts': 'object'}}",{'SendGifts': 'object'},object,
